Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-09-23T21:08:00+00:00,,,51.618374,-3.946920,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person and Vehicle search,2016-09-23T21:19:00+00:00,,,51.492925,-3.173371,Male,25-34,Mixed - White and Black Caribbean (M1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-23T23:03:00+00:00,,,51.495657,-3.176236,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-23T23:19:00+00:00,,,51.660350,-0.267140,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-23T23:24:00+00:00,,,51.604940,-3.340138,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-23T23:29:00+00:00,,,51.604940,-3.340138,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-24T00:25:00+00:00,,,51.487844,-3.158089,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-24T00:44:00+00:00,,,51.497314,-3.186723,Male,over 34,Mixed - White and Black Caribbean (M1),Black,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-24T02:59:00+00:00,,,51.747817,-3.384489,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-09-24T02:59:00+00:00,,,51.747817,-3.384489,Female,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-09-24T04:09:00+00:00,,,51.665560,-3.920556,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-24T04:10:00+00:00,,,51.483152,-3.198107,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-24T04:16:00+00:00,,,51.665560,-3.920556,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-24T04:25:00+00:00,,,51.665560,-3.920556,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-24T13:38:00+00:00,,,50.659139,-1.150449,Male,18-24,Black or Black British - African (B2),Black,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,False,
Person search,2016-09-24T15:42:00+00:00,,,51.629599,-3.659349,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-24T15:42:00+00:00,,,51.628302,-3.660746,Female,25-34,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-24T15:54:00+00:00,,,51.481140,-3.179290,Male,over 34,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Offender given drugs possession warning,False,
Person search,2016-09-24T17:08:00+00:00,,,,,,,,,,,,,
Person search,2016-09-24T17:34:00+00:00,,,51.508139,-3.578789,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-09-24T17:41:00+00:00,,,51.480913,-3.181286,Male,18-24,Mixed - White and Black Caribbean (M1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-24T18:51:00+00:00,,,51.533052,-3.146505,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-24T18:51:00+00:00,,,51.533052,-3.146505,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-25T00:18:00+00:00,,,51.483708,-3.212278,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-25T00:29:00+00:00,,,51.713901,-3.444176,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T01:02:00+00:00,,,51.533052,-3.146505,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-25T01:08:00+00:00,,,51.647560,-3.971356,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-25T01:08:00+00:00,,,51.647560,-3.971356,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T04:07:00+00:00,,,51.497498,-3.183602,Male,25-34,Mixed - White and Black Caribbean (M1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-25T04:45:00+00:00,,,51.747817,-3.384489,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T04:52:00+00:00,,,51.747817,-3.384489,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-25T04:57:00+00:00,,,51.747817,-3.384489,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-25T11:28:00+00:00,,,51.621412,-3.958867,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T15:03:00+00:00,,,51.622132,-3.952917,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T15:32:00+00:00,,,51.622132,-3.952917,Male,10-17,White - White Irish (W2),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T15:40:00+00:00,,,51.622132,-3.952917,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-09-25T15:46:00+00:00,,,51.622132,-3.952917,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T15:58:00+00:00,,,51.481305,-3.238324,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-25T16:37:00+00:00,,,51.403152,-3.216357,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-09-25T18:02:00+00:00,,,51.481895,-3.178431,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,False,
Person search,2016-09-25T19:45:00+00:00,,,51.487908,-3.152473,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T20:35:00+00:00,,,51.501930,-3.186396,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-25T22:38:00+00:00,,,51.614685,-3.944321,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-26T01:38:00+00:00,,,51.480913,-3.181286,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-26T02:43:00+00:00,,,51.760453,-3.373487,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T03:00:00+00:00,,,51.742395,-3.377632,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-09-26T03:51:00+00:00,,,51.492925,-3.173371,Male,over 34,Mixed - White and Black Caribbean (M1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T04:44:00+00:00,,,51.488191,-3.155649,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T04:57:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-26T07:29:00+00:00,,,51.502697,-3.187021,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-26T07:29:00+00:00,,,51.502697,-3.187021,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-26T08:49:00+00:00,,,51.632733,-3.936668,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T08:56:00+00:00,,,51.632733,-3.936668,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T09:53:00+00:00,,,51.481140,-3.179290,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-09-26T16:49:00+00:00,,,51.597077,-3.353781,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,False,
Person search,2016-09-26T16:49:00+00:00,,,51.597077,-3.353781,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T18:17:00+00:00,,,51.491930,-3.224049,Male,18-24,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T19:52:00+00:00,,,51.506627,-3.579500,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-26T19:55:00+00:00,,,51.662710,-3.806626,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-26T20:05:00+00:00,,,51.491930,-3.224049,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T20:09:00+00:00,,,51.619771,-3.951573,Male,over 34,White - White British (W1),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T20:10:00+00:00,,,51.491930,-3.224049,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T20:16:00+00:00,,,51.491930,-3.224049,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T20:23:00+00:00,,,51.491930,-3.224049,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T20:27:00+00:00,,,51.491930,-3.224049,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T23:09:00+00:00,,,51.484760,-3.238950,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-26T23:18:00+00:00,,,51.628671,-3.972733,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-26T23:24:00+00:00,,,51.497309,-3.584321,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-26T23:39:00+00:00,,,51.510537,-3.576278,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,False,
Person search,2016-09-27T00:12:00+00:00,,,51.488332,-3.176767,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-27T01:29:00+00:00,,,51.515180,-3.128518,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T02:25:00+00:00,,,51.484531,-3.163866,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-27T04:23:00+00:00,,,51.603193,-3.357573,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,False,
Person search,2016-09-27T04:31:00+00:00,,,51.489196,-3.182969,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2016-09-27T04:32:00+00:00,,,51.603193,-3.357573,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-09-27T04:32:00+00:00,,,51.603193,-3.357573,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T04:45:00+00:00,,,51.603193,-3.357573,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T10:16:00+00:00,,,51.615245,-3.411374,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-27T10:23:00+00:00,,,51.615245,-3.411374,Female,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-27T13:33:00+00:00,,,,,,,,,,,,,
Person search,2016-09-27T15:22:00+00:00,,,51.598937,-3.341376,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T15:22:00+00:00,,,51.598937,-3.341376,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T15:27:00+00:00,,,51.598937,-3.341376,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T16:41:00+00:00,,,51.478822,-3.173758,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T16:41:00+00:00,,,,,,,,,,,,,
Person search,2016-09-27T22:50:00+00:00,,,51.496230,-3.164784,Male,25-34,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-27T22:50:00+00:00,,,51.490610,-3.158461,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T02:15:00+00:00,,,51.413482,-3.254004,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-28T04:31:00+00:00,,,51.662710,-3.806626,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T04:34:00+00:00,,,51.662710,-3.806626,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T05:00:00+00:00,,,,,,,,,,,,,
Person search,2016-09-28T06:22:00+00:00,,,,,Male,,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T06:22:00+00:00,,,,,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T12:35:00+00:00,,,51.577498,-4.045522,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-28T13:17:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-09-28T13:32:00+00:00,,,51.609241,-3.333521,Male,25-34,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T13:32:00+00:00,,,51.590559,-3.309328,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-28T13:46:00+00:00,,,51.661419,-3.354079,Male,25-34,,,,,,,
Person search,2016-09-28T13:46:00+00:00,,,51.661419,-3.354079,Male,18-24,,,,,,,
Person search,2016-09-28T20:10:00+00:00,,,51.660017,-3.505397,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-29T00:20:00+00:00,,,51.605381,-3.339285,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-29T00:57:00+00:00,,,51.602495,-3.346347,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-09-29T10:32:00+00:00,,,51.511581,-3.570189,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-09-29T17:48:00+00:00,,,51.521659,-3.182715,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2016-09-29T19:11:00+00:00,,,51.518721,-3.162734,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-09-29T22:20:00+00:00,,,51.713901,-3.444176,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-29T23:43:00+00:00,,,51.488790,-3.173265,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-29T23:46:00+00:00,,,51.488790,-3.173265,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-09-30T00:41:00+00:00,,,51.602495,-3.346347,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-09-30T01:36:00+00:00,,,51.498881,-3.162186,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-30T01:36:00+00:00,,,51.498881,-3.162186,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-30T01:36:00+00:00,,,51.498881,-3.162186,Male,10-17,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-30T05:11:00+00:00,,,,,,,,,,,,,
Person search,2016-09-30T06:08:00+00:00,,,51.486363,-3.212910,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,
Person search,2016-09-30T06:43:00+00:00,,,51.505603,-3.577447,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,False,
Person search,2016-09-30T13:10:00+00:00,,,51.517229,-3.574131,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-30T13:34:00+00:00,,,51.517667,-3.571652,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-30T13:34:00+00:00,,,51.517667,-3.571652,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-09-30T18:24:00+00:00,,,51.637823,-3.913632,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-09-30T19:29:00+00:00,,,51.645083,-3.490478,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-09-30T22:16:00+00:00,,,51.596078,-3.643227,Male,25-34,White - White British (W1),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
